iso3,year,variable,value,units,source
GNB,2013,gdp_ffa,461565865.112137,2013 US$,World Bank WDI database
GNB,2014,gdp_ffa,433334344.629512,2014 US$,World Bank WDI database
GNB,2015,gdp_ffa,490249801.546878,2015 US$,World Bank WDI database
GNB,2016,gdp_ffa,546078452.203528,2016 US$,World Bank WDI database
GNB,2017,gdp_ffa,662077950.903513,2017 US$,World Bank WDI database
GNB,2018,gdp_ffa,692049711.562235,2018 US$,World Bank WDI database
GNQ,2006,gdp_ffa,153139254.309844,2006 US$,World Bank WDI database
GNQ,2007,gdp_ffa,179459541.115721,2007 US$,World Bank WDI database
GNQ,2008,gdp_ffa,176306533.21879,2008 US$,World Bank WDI database
GNQ,2009,gdp_ffa,159024097.056607,2009 US$,World Bank WDI database
GNQ,2010,gdp_ffa,173156804.757048,2010 US$,World Bank WDI database
GNQ,2011,gdp_ffa,225000137.931444,2011 US$,World Bank WDI database
GNQ,2012,gdp_ffa,236344160.281638,2012 US$,World Bank WDI database
GNQ,2013,gdp_ffa,261628071.778151,2013 US$,World Bank WDI database
GNQ,2014,gdp_ffa,281699126.271146,2014 US$,World Bank WDI database
GNQ,2015,gdp_ffa,248993719.170307,2015 US$,World Bank WDI database
GNQ,2016,gdp_ffa,262162558.031851,2016 US$,World Bank WDI database
GNQ,2017,gdp_ffa,282507719.277156,2017 US$,World Bank WDI database
GNQ,2018,gdp_ffa,294640437.917963,2018 US$,World Bank WDI database
GRC,2000,gdp_ffa,7073097475.58504,2000 US$,World Bank WDI database
GRC,2001,gdp_ffa,7085630335.57047,2001 US$,World Bank WDI database
GRC,2002,gdp_ffa,7671723790.70205,2002 US$,World Bank WDI database
GRC,2003,gdp_ffa,10095776523.702,2003 US$,World Bank WDI database
GRC,2004,gdp_ffa,10283263844.0526,2004 US$,World Bank WDI database
GRC,2005,gdp_ffa,10615577167.019,2005 US$,World Bank WDI database
GRC,2006,gdp_ffa,8749552502.82273,2006 US$,World Bank WDI database
GRC,2007,gdp_ffa,9673889269.0939,2007 US$,World Bank WDI database
GRC,2008,gdp_ffa,9950600263.659,2008 US$,World Bank WDI database
GRC,2009,gdp_ffa,9256356210.05835,2009 US$,World Bank WDI database
GRC,2010,gdp_ffa,8633680130.99141,2010 US$,World Bank WDI database
GRC,2011,gdp_ffa,8492094788.14636,2011 US$,World Bank WDI database
GRC,2012,gdp_ffa,7954146081.58408,2012 US$,World Bank WDI database
GRC,2013,gdp_ffa,7693077293.15443,2013 US$,World Bank WDI database
GRC,2014,gdp_ffa,8053819360.52847,2014 US$,World Bank WDI database
GRC,2015,gdp_ffa,7464171251.34454,2015 US$,World Bank WDI database
GRC,2016,gdp_ffa,6983613030.96031,2016 US$,World Bank WDI database
GRC,2017,gdp_ffa,7538656207.69413,2017 US$,World Bank WDI database
GRC,2018,gdp_ffa,8113078948.87803,2018 US$,World Bank WDI database
GRD,2000,gdp_ffa,26855925.9259259,2000 US$,World Bank WDI database
GRD,2001,gdp_ffa,27926518.5185185,2001 US$,World Bank WDI database
GRD,2002,gdp_ffa,33990000,2002 US$,World Bank WDI database
GRD,2003,gdp_ffa,34691296.2962963,2003 US$,World Bank WDI database
GRD,2004,gdp_ffa,30041814.8148148,2004 US$,World Bank WDI database
GRD,2005,gdp_ffa,20616814.8148148,2005 US$,World Bank WDI database
GRD,2006,gdp_ffa,27183333.3333333,2006 US$,World Bank WDI database
GRD,2007,gdp_ffa,26987000,2007 US$,World Bank WDI database
GRD,2008,gdp_ffa,31117259.2592593,2008 US$,World Bank WDI database
GRD,2009,gdp_ffa,35682481.4814815,2009 US$,World Bank WDI database
GRD,2010,gdp_ffa,34797296.2962963,2010 US$,World Bank WDI database
GRD,2011,gdp_ffa,34633000,2011 US$,World Bank WDI database
GRD,2012,gdp_ffa,38652000,2012 US$,World Bank WDI database
GRD,2013,gdp_ffa,40744074.0740741,2013 US$,World Bank WDI database
GRD,2014,gdp_ffa,55616222.2222222,2014 US$,World Bank WDI database
GRD,2015,gdp_ffa,74061148.1481481,2015 US$,World Bank WDI database
GRD,2016,gdp_ffa,65888925.9259259,2016 US$,World Bank WDI database
GRD,2017,gdp_ffa,60466666.6666666,2017 US$,World Bank WDI database
GRD,2018,gdp_ffa,61522222.2222222,2018 US$,World Bank WDI database
GRL,2003,gdp_ffa,278670856.292788,2003 US$,World Bank WDI database
GRL,2004,gdp_ffa,299794695.46494,2004 US$,World Bank WDI database
GRL,2005,gdp_ffa,313461955.343594,2005 US$,World Bank WDI database
GRL,2006,gdp_ffa,327033026.165333,2006 US$,World Bank WDI database
GRL,2007,gdp_ffa,322427760.530522,2007 US$,World Bank WDI database
GRL,2008,gdp_ffa,368097918.832506,2008 US$,World Bank WDI database
GRL,2009,gdp_ffa,293122423.47367,2009 US$,World Bank WDI database
GRL,2010,gdp_ffa,335378104.941235,2010 US$,World Bank WDI database
GRL,2011,gdp_ffa,391416916.571982,2011 US$,World Bank WDI database
GRL,2012,gdp_ffa,422580923.608114,2012 US$,World Bank WDI database
GRL,2013,gdp_ffa,403468475.68684,2013 US$,World Bank WDI database
GRL,2014,gdp_ffa,492685968.819599,2014 US$,World Bank WDI database
GRL,2015,gdp_ffa,425794081.362684,2015 US$,World Bank WDI database
GRL,2016,gdp_ffa,498432788.151581,2016 US$,World Bank WDI database
GRL,2017,gdp_ffa,543609626.073392,2017 US$,World Bank WDI database
GRL,2018,gdp_ffa,546067842.777056,2018 US$,World Bank WDI database
GTM,2000,gdp_ffa,4401931780.70899,2000 US$,World Bank WDI database
GTM,2001,gdp_ffa,2608412516.22426,2001 US$,World Bank WDI database
GTM,2002,gdp_ffa,2897002633.6985602,2002 US$,World Bank WDI database
GTM,2003,gdp_ffa,2906146419.17163,2003 US$,World Bank WDI database
GTM,2004,gdp_ffa,3082386723.71484,2004 US$,World Bank WDI database
GTM,2005,gdp_ffa,3372039494.88466,2005 US$,World Bank WDI database
GTM,2006,gdp_ffa,3405453016.07345,2006 US$,World Bank WDI database
GTM,2007,gdp_ffa,3906496904.85189,2007 US$,World Bank WDI database
GTM,2008,gdp_ffa,4363898783.06878,2008 US$,World Bank WDI database
GTM,2009,gdp_ffa,4398907481.3762,2009 US$,World Bank WDI database
GTM,2010,gdp_ffa,4569652076.2491,2010 US$,World Bank WDI database
GTM,2011,gdp_ffa,5277661160.63401,2011 US$,World Bank WDI database
GTM,2012,gdp_ffa,5317836345.99673,2012 US$,World Bank WDI database
GTM,2013,gdp_ffa,5488439059.15895,2013 US$,World Bank WDI database
GTM,2014,gdp_ffa,5828330488.08877,2014 US$,World Bank WDI database
GTM,2015,gdp_ffa,6198099101.21754,2015 US$,World Bank WDI database
GTM,2016,gdp_ffa,6381711601.46844,2016 US$,World Bank WDI database
GTM,2017,gdp_ffa,6932950094.58485,2017 US$,World Bank WDI database
GTM,2018,gdp_ffa,6905819901.0533,2018 US$,World Bank WDI database
GUY,2000,gdp_ffa,213680863.893,2000 US$,World Bank WDI database
GUY,2001,gdp_ffa,211780005.210313,2001 US$,World Bank WDI database
GUY,2002,gdp_ffa,224241470.642226,2002 US$,World Bank WDI database
GUY,2003,gdp_ffa,238618762.388571,2003 US$,World Bank WDI database
GUY,2004,gdp_ffa,248112149.061432,2004 US$,World Bank WDI database
GUY,2005,gdp_ffa,238273921.20075,2005 US$,World Bank WDI database
GUY,2006,gdp_ffa,355198584.532662,2006 US$,World Bank WDI database
GUY,2007,gdp_ffa,368811710.791429,2007 US$,World Bank WDI database
GUY,2008,gdp_ffa,452666631.636378,2008 US$,World Bank WDI database
GUY,2009,gdp_ffa,429933807.305712,2009 US$,World Bank WDI database
GUY,2010,gdp_ffa,372542549.001698,2010 US$,World Bank WDI database
GUY,2011,gdp_ffa,422341220.728614,2011 US$,World Bank WDI database
GUY,2012,gdp_ffa,470820123.283468,2012 US$,World Bank WDI database
GUY,2013,gdp_ffa,495486240.604652,2013 US$,World Bank WDI database
GUY,2014,gdp_ffa,502530404.574103,2014 US$,World Bank WDI database
GUY,2015,gdp_ffa,545903147.699758,2015 US$,World Bank WDI database
GUY,2016,gdp_ffa,464595641.646489,2016 US$,World Bank WDI database
GUY,2017,gdp_ffa,469530266.343826,2017 US$,World Bank WDI database
GUY,2018,gdp_ffa,493677205.540046,2018 US$,World Bank WDI database
HKG,2000,gdp_ffa,149912722.045385,2000 US$,World Bank WDI database
HKG,2001,gdp_ffa,151561778.73519,2001 US$,World Bank WDI database
HKG,2002,gdp_ffa,146559130.133737,2002 US$,World Bank WDI database
HKG,2003,gdp_ffa,121359223.300971,2003 US$,World Bank WDI database
HKG,2004,gdp_ffa,123651771.956857,2004 US$,World Bank WDI database
HKG,2005,gdp_ffa,122536098.64606,2005 US$,World Bank WDI database
HKG,2006,gdp_ffa,121913540.513401,2006 US$,World Bank WDI database
HKG,2007,gdp_ffa,130104852.975107,2007 US$,World Bank WDI database
HKG,2008,gdp_ffa,118790774.13058,2008 US$,World Bank WDI database
HKG,2009,gdp_ffa,140612502.902552,2009 US$,World Bank WDI database
HKG,2010,gdp_ffa,122020285.228852,2010 US$,World Bank WDI database
HKG,2011,gdp_ffa,121274409.044193,2011 US$,World Bank WDI database
HKG,2012,gdp_ffa,143623330.411015,2012 US$,World Bank WDI database
HKG,2013,gdp_ffa,157942238.267148,2013 US$,World Bank WDI database
HKG,2014,gdp_ffa,192930191.769515,2014 US$,World Bank WDI database
HKG,2015,gdp_ffa,210273742.872623,2015 US$,World Bank WDI database
HKG,2016,gdp_ffa,244515156.590186,2016 US$,World Bank WDI database
HKG,2017,gdp_ffa,222758302.109531,2017 US$,World Bank WDI database
HKG,2018,gdp_ffa,224787905.849333,2018 US$,World Bank WDI database
HND,2000,gdp_ffa,1020953357.7989,2000 US$,World Bank WDI database
HND,2001,gdp_ffa,996121727.907586,2001 US$,World Bank WDI database
HND,2002,gdp_ffa,947269892.673766,2002 US$,World Bank WDI database
HND,2003,gdp_ffa,945419103.31384,2003 US$,World Bank WDI database
HND,2004,gdp_ffa,1067632010.60213,2004 US$,World Bank WDI database
HND,2005,gdp_ffa,1206192295.95006,2005 US$,World Bank WDI database
HND,2006,gdp_ffa,1285459762.86579,2006 US$,World Bank WDI database
HND,2007,gdp_ffa,1462140841.22121,2007 US$,World Bank WDI database
HND,2008,gdp_ffa,1675473859.55785,2008 US$,World Bank WDI database
HND,2009,gdp_ffa,1579102518.6424,2009 US$,World Bank WDI database
HND,2010,gdp_ffa,1835973347.58747,2010 US$,World Bank WDI database
HND,2011,gdp_ffa,2518345835.24959,2011 US$,World Bank WDI database
HND,2012,gdp_ffa,2513644614.45375,2012 US$,World Bank WDI database
HND,2013,gdp_ffa,2255323330.28722,2013 US$,World Bank WDI database
HND,2014,gdp_ffa,2477138446.29107,2014 US$,World Bank WDI database
HND,2015,gdp_ffa,2562883910.83244,2015 US$,World Bank WDI database
HND,2016,gdp_ffa,2616952047.29582,2016 US$,World Bank WDI database
HND,2017,gdp_ffa,2931306972.76377,2017 US$,World Bank WDI database
HND,2018,gdp_ffa,2785149794.79306,2018 US$,World Bank WDI database
HRV,2000,gdp_ffa,1083634342.87302,2000 US$,World Bank WDI database
HRV,2001,gdp_ffa,1154588503.2668,2001 US$,World Bank WDI database
HRV,2002,gdp_ffa,1311533722.06766,2002 US$,World Bank WDI database
HRV,2003,gdp_ffa,1378076062.63982,2003 US$,World Bank WDI database
HRV,2004,gdp_ffa,1855227615.46493,2004 US$,World Bank WDI database
HRV,2005,gdp_ffa,1771666778.72655,2005 US$,World Bank WDI database
HRV,2006,gdp_ffa,2028342300.96988,2006 US$,World Bank WDI database
HRV,2007,gdp_ffa,2242751934.37121,2007 US$,World Bank WDI database
HRV,2008,gdp_ffa,2797486316.64302,2008 US$,World Bank WDI database
HRV,2009,gdp_ffa,2533580887.78584,2009 US$,World Bank WDI database
HRV,2010,gdp_ffa,2211531465.98763,2010 US$,World Bank WDI database
HRV,2011,gdp_ffa,2294765994.87266,2011 US$,World Bank WDI database
HRV,2012,gdp_ffa,1886911782.30176,2012 US$,World Bank WDI database
HRV,2013,gdp_ffa,2033865624.28789,2013 US$,World Bank WDI database
HRV,2014,gdp_ffa,1722452245.92046,2014 US$,World Bank WDI database
HRV,2015,gdp_ffa,1491331671.11383,2015 US$,World Bank WDI database
HRV,2016,gdp_ffa,1604907434.61651,2016 US$,World Bank WDI database
HRV,2017,gdp_ffa,1623992270.29802,2017 US$,World Bank WDI database
HRV,2018,gdp_ffa,1741678611.24383,2018 US$,World Bank WDI database
HTI,2000,gdp_ffa,895200189.588918,2000 US$,World Bank WDI database
HTI,2001,gdp_ffa,710527204.132762,2001 US$,World Bank WDI database
HTI,2002,gdp_ffa,685027610.476989,2002 US$,World Bank WDI database
HTI,2003,gdp_ffa,546134620.043209,2003 US$,World Bank WDI database
HTI,2004,gdp_ffa,279724954.577412,2004 US$,World Bank WDI database
HTI,2005,gdp_ffa,781340172.891443,2005 US$,World Bank WDI database
HTI,2006,gdp_ffa,969021863.223366,2006 US$,World Bank WDI database
HTI,2007,gdp_ffa,1338732367.55277,2007 US$,World Bank WDI database
HTI,2008,gdp_ffa,1454752293.12246,2008 US$,World Bank WDI database
HTI,2009,gdp_ffa,1469572415.65784,2009 US$,World Bank WDI database
HTI,2010,gdp_ffa,1701039702.70109,2010 US$,World Bank WDI database
HTI,2011,gdp_ffa,1550732562.09342,2011 US$,World Bank WDI database
HTI,2012,gdp_ffa,1426686821.45932,2012 US$,World Bank WDI database
HTI,2013,gdp_ffa,1569538298.86401,2013 US$,World Bank WDI database
HTI,2014,gdp_ffa,1576166305.87265,2014 US$,World Bank WDI database
HTI,2015,gdp_ffa,1519584365.62315,2015 US$,World Bank WDI database
HTI,2016,gdp_ffa,1424481142.23245,2016 US$,World Bank WDI database
HTI,2017,gdp_ffa,1507809533.96609,2017 US$,World Bank WDI database
HTI,2018,gdp_ffa,1821922666.52807,2018 US$,World Bank WDI database
HUN,2000,gdp_ffa,2329973293.56664,2000 US$,World Bank WDI database
HUN,2001,gdp_ffa,2641483485.31786,2001 US$,World Bank WDI database
HUN,2002,gdp_ffa,2880677475.23591,2002 US$,World Bank WDI database
HUN,2003,gdp_ffa,3327716024.53248,2003 US$,World Bank WDI database
HUN,2004,gdp_ffa,4531763420.00673,2004 US$,World Bank WDI database
HUN,2005,gdp_ffa,4213024689.03837,2005 US$,World Bank WDI database
HUN,2006,gdp_ffa,4091254337.18333,2006 US$,World Bank WDI database
HUN,2007,gdp_ffa,4887690074.05277,2007 US$,World Bank WDI database
HUN,2008,gdp_ffa,5466933700.0685,2008 US$,World Bank WDI database
HUN,2009,gdp_ffa,4006060045.95197,2009 US$,World Bank WDI database
HUN,2010,gdp_ffa,4010422669.54671,2010 US$,World Bank WDI database
HUN,2011,gdp_ffa,5670930839.81995,2011 US$,World Bank WDI database
HUN,2012,gdp_ffa,5012279500.23137,2012 US$,World Bank WDI database
HUN,2013,gdp_ffa,5314870694.47238,2013 US$,World Bank WDI database
HUN,2014,gdp_ffa,5551151109.55065,2014 US$,World Bank WDI database
HUN,2015,gdp_ffa,4743554724.2086,2015 US$,World Bank WDI database
HUN,2016,gdp_ffa,5002388197.54432,2016 US$,World Bank WDI database
HUN,2017,gdp_ffa,5374740677.76024,2017 US$,World Bank WDI database
HUN,2018,gdp_ffa,5610623770.25418,2018 US$,World Bank WDI database
IDN,2000,gdp_ffa,25873156745.548,2000 US$,World Bank WDI database
IDN,2001,gdp_ffa,25663357350.058,2001 US$,World Bank WDI database
IDN,2002,gdp_ffa,31931164039.8671,2002 US$,World Bank WDI database
IDN,2003,gdp_ffa,35651016153.0902,2003 US$,World Bank WDI database
IDN,2004,gdp_ffa,36819570160.3482,2004 US$,World Bank WDI database
IDN,2005,gdp_ffa,37524883325.8489,2005 US$,World Bank WDI database
IDN,2006,gdp_ffa,47298659298.4605,2006 US$,World Bank WDI database
IDN,2007,gdp_ffa,59285800240.6739,2007 US$,World Bank WDI database
IDN,2008,gdp_ffa,73889985655.6822,2008 US$,World Bank WDI database
IDN,2009,gdp_ffa,82502594457.3776,2009 US$,World Bank WDI database
IDN,2010,gdp_ffa,105178671736.143,2010 US$,World Bank WDI database
IDN,2011,gdp_ffa,120660549348.229,2011 US$,World Bank WDI database
IDN,2012,gdp_ffa,122755685289.028,2012 US$,World Bank WDI database
IDN,2013,gdp_ffa,121883103723.842,2013 US$,World Bank WDI database
IDN,2014,gdp_ffa,118805781402.308,2014 US$,World Bank WDI database
IDN,2015,gdp_ffa,116151993490.319,2015 US$,World Bank WDI database
IDN,2016,gdp_ffa,125605406684.182,2016 US$,World Bank WDI database
IDN,2017,gdp_ffa,133621208764.874,2017 US$,World Bank WDI database
IDN,2018,gdp_ffa,133512100227.614,2018 US$,World Bank WDI database
IMN,2008,gdp_ffa,43783088.2352941,2008 US$,World Bank WDI database
IMN,2009,gdp_ffa,38493534.8185076,2009 US$,World Bank WDI database
IMN,2010,gdp_ffa,40761742.8924598,2010 US$,World Bank WDI database
IMN,2011,gdp_ffa,41531805.8003525,2011 US$,World Bank WDI database
IMN,2012,gdp_ffa,42998420.221169,2012 US$,World Bank WDI database
IMN,2013,gdp_ffa,41766453.0248554,2013 US$,World Bank WDI database
IMN,2014,gdp_ffa,34388678.6243212,2014 US$,World Bank WDI database
IMN,2015,gdp_ffa,33465240.6417112,2015 US$,World Bank WDI database
IMN,2016,gdp_ffa,40402376.4515258,2016 US$,World Bank WDI database
IMN,2017,gdp_ffa,27953667.953668,2017 US$,World Bank WDI database
IND,2000,gdp_ffa,101215262787.974,2000 US$,World Bank WDI database
IND,2001,gdp_ffa,104954796939.212,2001 US$,World Bank WDI database
IND,2002,gdp_ffa,100601880717.513,2002 US$,World Bank WDI database
IND,2003,gdp_ffa,118991207540.395,2003 US$,World Bank WDI database
IND,2004,gdp_ffa,126332614150.78,2004 US$,World Bank WDI database
IND,2005,gdp_ffa,144552934947.689,2005 US$,World Bank WDI database
IND,2006,gdp_ffa,158052441543,2006 US$,World Bank WDI database
IND,2007,gdp_ffa,203804643612.754,2007 US$,World Bank WDI database
IND,2008,gdp_ffa,201305866150.943,2008 US$,World Bank WDI database
IND,2009,gdp_ffa,224689117965.083,2009 US$,World Bank WDI database
IND,2010,gdp_ffa,285298796155.585,2010 US$,World Bank WDI database
IND,2011,gdp_ffa,313418286562.399,2011 US$,World Bank WDI database
IND,2012,gdp_ffa,307872488771.18,2012 US$,World Bank WDI database
IND,2013,gdp_ffa,318398573401.827,2013 US$,World Bank WDI database
IND,2014,gdp_ffa,342408945451.364,2014 US$,World Bank WDI database
IND,2015,gdp_ffa,340244988047.687,2015 US$,World Bank WDI database
IND,2016,gdp_ffa,375516161736.641,2016 US$,World Bank WDI database
IND,2017,gdp_ffa,433932579214.303,2017 US$,World Bank WDI database
IND,2018,gdp_ffa,418009908055.873,2018 US$,World Bank WDI database
IRL,2000,gdp_ffa,2501116731.15902,2000 US$,World Bank WDI database
IRL,2001,gdp_ffa,2175357136.46532,2001 US$,World Bank WDI database
IRL,2002,gdp_ffa,2218107095.80275,2002 US$,World Bank WDI database
IRL,2003,gdp_ffa,2427843227.99097,2003 US$,World Bank WDI database
IRL,2004,gdp_ffa,3049186367.0226,2004 US$,World Bank WDI database
IRL,2005,gdp_ffa,2183601293.37147,2005 US$,World Bank WDI database
IRL,2006,gdp_ffa,2131038890.9798,2006 US$,World Bank WDI database
IRL,2007,gdp_ffa,2807009581.16616,2007 US$,World Bank WDI database
IRL,2008,gdp_ffa,2324944485.13256,2008 US$,World Bank WDI database
IRL,2009,gdp_ffa,1309316198.94415,2009 US$,World Bank WDI database
IRL,2010,gdp_ffa,2110108140.98052,2010 US$,World Bank WDI database
IRL,2011,gdp_ffa,2879166850.60496,2011 US$,World Bank WDI database
IRL,2012,gdp_ffa,2206617652.87852,2012 US$,World Bank WDI database
IRL,2013,gdp_ffa,2595861734.30794,2013 US$,World Bank WDI database
IRL,2014,gdp_ffa,3209968072.33447,2014 US$,World Bank WDI database
IRL,2015,gdp_ffa,2606009699.85682,2015 US$,World Bank WDI database
IRL,2016,gdp_ffa,2826111973.98105,2016 US$,World Bank WDI database
IRL,2017,gdp_ffa,3936268547.18989,2017 US$,World Bank WDI database
IRL,2018,gdp_ffa,3511425693.69263,2018 US$,World Bank WDI database
IRN,2000,gdp_ffa,9938235611.16734,2000 US$,World Bank WDI database
IRN,2001,gdp_ffa,10544692471.7993,2001 US$,World Bank WDI database
IRN,2002,gdp_ffa,10065759752.0357,2002 US$,World Bank WDI database
IRN,2003,gdp_ffa,11440764620.236,2003 US$,World Bank WDI database
IRN,2004,gdp_ffa,13093191509.0607,2004 US$,World Bank WDI database
IRN,2005,gdp_ffa,14722519030.9831,2005 US$,World Bank WDI database
IRN,2006,gdp_ffa,18955719064.4159,2006 US$,World Bank WDI database
IRN,2007,gdp_ffa,25140981202.1823,2007 US$,World Bank WDI database
IRN,2008,gdp_ffa,25246406149.8124,2008 US$,World Bank WDI database
IRN,2009,gdp_ffa,28833368803.2276,2009 US$,World Bank WDI database
IRN,2010,gdp_ffa,31639529001.8859,2010 US$,World Bank WDI database
IRN,2011,gdp_ffa,31635814925.6848,2011 US$,World Bank WDI database
IRN,2012,gdp_ffa,45623975465.2232,2012 US$,World Bank WDI database
IRN,2013,gdp_ffa,44895452221.7825,2013 US$,World Bank WDI database
IRN,2014,gdp_ffa,42326559527.8128,2014 US$,World Bank WDI database
IRN,2015,gdp_ffa,40361021583.3613,2015 US$,World Bank WDI database
IRN,2016,gdp_ffa,40282608416.1019,2016 US$,World Bank WDI database
IRN,2017,gdp_ffa,42306657656.2869,2017 US$,World Bank WDI database
IRQ,2004,gdp_ffa,2541449418.95267,2004 US$,World Bank WDI database
IRQ,2005,gdp_ffa,3440324728.26087,2005 US$,World Bank WDI database
IRQ,2006,gdp_ffa,3795094944.74201,2006 US$,World Bank WDI database
IRQ,2007,gdp_ffa,4379368757.6082,2007 US$,World Bank WDI database
IRQ,2008,gdp_ffa,5064204402.157,2008 US$,World Bank WDI database
IRQ,2009,gdp_ffa,5839788119.65812,2009 US$,World Bank WDI database
IRQ,2010,gdp_ffa,7150625982.90598,2010 US$,World Bank WDI database
IRQ,2011,gdp_ffa,8477193846.15385,2011 US$,World Bank WDI database
IRQ,2012,gdp_ffa,8990952408.43355,2012 US$,World Bank WDI database
IRQ,2013,gdp_ffa,11188034305.3173,2013 US$,World Bank WDI database
IRQ,2014,gdp_ffa,11493077186.964,2014 US$,World Bank WDI database
IRQ,2015,gdp_ffa,8531113607.39902,2015 US$,World Bank WDI database
IRQ,2016,gdp_ffa,6645401089.2555,2016 US$,World Bank WDI database
IRQ,2017,gdp_ffa,6450610645.85448,2017 US$,World Bank WDI database
IRQ,2018,gdp_ffa,4484560209.56007,2018 US$,World Bank WDI database
ISL,2000,gdp_ffa,630026466.622571,2000 US$,World Bank WDI database
ISL,2001,gdp_ffa,613727116.149309,2001 US$,World Bank WDI database
ISL,2002,gdp_ffa,698050127.806925,2002 US$,World Bank WDI database
ISL,2003,gdp_ffa,733506335.632064,2003 US$,World Bank WDI database
ISL,2004,gdp_ffa,730816115.010749,2004 US$,World Bank WDI database
ISL,2005,gdp_ffa,797921161.226197,2005 US$,World Bank WDI database
ISL,2006,gdp_ffa,828266709.888857,2006 US$,World Bank WDI database
ISL,2007,gdp_ffa,898724305.674811,2007 US$,World Bank WDI database
ISL,2008,gdp_ffa,864444435.8535,2008 US$,World Bank WDI database
ISL,2009,gdp_ffa,743250719.032275,2009 US$,World Bank WDI database
ISL,2010,gdp_ffa,860409915.912273,2010 US$,World Bank WDI database
ISL,2011,gdp_ffa,999939068.424882,2011 US$,World Bank WDI database
ISL,2012,gdp_ffa,965040891.571375,2012 US$,World Bank WDI database
ISL,2013,gdp_ffa,936637230.348442,2013 US$,World Bank WDI database
ISL,2014,gdp_ffa,936317582.378519,2014 US$,World Bank WDI database
ISL,2015,gdp_ffa,924642649.631465,2015 US$,World Bank WDI database
ISL,2016,gdp_ffa,948482697.515985,2016 US$,World Bank WDI database
ISL,2017,gdp_ffa,931789131.34316,2017 US$,World Bank WDI database
ISL,2018,gdp_ffa,1008644736.55817,2018 US$,World Bank WDI database
ISR,2000,gdp_ffa,1699968925.51443,2000 US$,World Bank WDI database
ISR,2001,gdp_ffa,1943338873.43367,2001 US$,World Bank WDI database
ISR,2002,gdp_ffa,1849819747.56216,2002 US$,World Bank WDI database
ISR,2003,gdp_ffa,1823145670.93388,2003 US$,World Bank WDI database
ISR,2004,gdp_ffa,1855718741.6332,2004 US$,World Bank WDI database
ISR,2005,gdp_ffa,2291692648.7956,2005 US$,World Bank WDI database
ISR,2006,gdp_ffa,2376643363.70573,2006 US$,World Bank WDI database
ISR,2007,gdp_ffa,2645856527.34841,2007 US$,World Bank WDI database
ISR,2008,gdp_ffa,3308665802.67559,2008 US$,World Bank WDI database
ISR,2009,gdp_ffa,3770749230.73011,2009 US$,World Bank WDI database
ISR,2010,gdp_ffa,3611553674.46961,2010 US$,World Bank WDI database
ISR,2011,gdp_ffa,4097137650.8153,2011 US$,World Bank WDI database
ISR,2012,gdp_ffa,3273525961.25338,2012 US$,World Bank WDI database
ISR,2013,gdp_ffa,3696775681.93201,2013 US$,World Bank WDI database
ISR,2014,gdp_ffa,3631674476.12792,2014 US$,World Bank WDI database
ISR,2015,gdp_ffa,3583875511.34171,2015 US$,World Bank WDI database
ISR,2016,gdp_ffa,3803142235.95476,2016 US$,World Bank WDI database
ISR,2017,gdp_ffa,4100659040.44043,2017 US$,World Bank WDI database
ISR,2018,gdp_ffa,4234734284.36885,2018 US$,World Bank WDI database
ITA,2000,gdp_ffa,29323383084.5771,2000 US$,World Bank WDI database
ITA,2001,gdp_ffa,29054317673.3781,2001 US$,World Bank WDI database
ITA,2002,gdp_ffa,30133446263.881,2002 US$,World Bank WDI database
ITA,2003,gdp_ffa,37117720090.2935,2003 US$,World Bank WDI database
ITA,2004,gdp_ffa,42322324310.9014,2004 US$,World Bank WDI database
ITA,2005,gdp_ffa,37774530531.0285,2005 US$,World Bank WDI database
ITA,2006,gdp_ffa,37903399824.3633,2006 US$,World Bank WDI database
ITA,2007,gdp_ffa,41913495756.9121,2007 US$,World Bank WDI database
ITA,2008,gdp_ffa,44969532737.6593,2008 US$,World Bank WDI database
ITA,2009,gdp_ffa,39502361767.1575,2009 US$,World Bank WDI database
ITA,2010,gdp_ffa,37889797057.2554,2010 US$,World Bank WDI database
ITA,2011,gdp_ffa,43167961649.2688,2011 US$,World Bank WDI database
ITA,2012,gdp_ffa,41131136041.5758,2012 US$,World Bank WDI database
ITA,2013,gdp_ffa,45922430255.9372,2013 US$,World Bank WDI database
ITA,2014,gdp_ffa,43136492139.8851,2014 US$,World Bank WDI database
ITA,2015,gdp_ffa,37915665960.6309,2015 US$,World Bank WDI database
ITA,2016,gdp_ffa,36172377586.8537,2016 US$,World Bank WDI database
ITA,2017,gdp_ffa,38700052902.9412,2017 US$,World Bank WDI database
ITA,2018,gdp_ffa,41010889166.5098,2018 US$,World Bank WDI database
JAM,2000,gdp_ffa,559958217.270195,2000 US$,World Bank WDI database
JAM,2001,gdp_ffa,561762152.777778,2001 US$,World Bank WDI database
JAM,2002,gdp_ffa,537474248.042851,2002 US$,World Bank WDI database
JAM,2003,gdp_ffa,490074227.515968,2003 US$,World Bank WDI database
JAM,2004,gdp_ffa,505738506.684056,2004 US$,World Bank WDI database
JAM,2005,gdp_ffa,581088000,2005 US$,World Bank WDI database
JAM,2006,gdp_ffa,613641881.638847,2006 US$,World Bank WDI database
JAM,2007,gdp_ffa,592337775.202781,2007 US$,World Bank WDI database
JAM,2008,gdp_ffa,670223563.297216,2008 US$,World Bank WDI database
