Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,subsidies_fleet,unaffected_oa,indian,0.9937298080136434,0.9937298080136434,0,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,profits_fleet,affected_managed,indian,-1779943.7569050714,-37531291.34018245,-20.085661383728816,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,profits_fleet,affected_managed,indian,-1151897.2506738156,-36446867.04544297,-30.640727525066104,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,profits_fleet,affected_managed,indian,-1555352.4386604652,-36898344.90345201,-22.723462275360827,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,profits_fleet,affected_managed,indian,-1459407.3124790713,-36629468.95279735,-24.098866258642676,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,profits_fleet,affected_managed,indian,-1558403.536537215,-36661363.64259821,-22.524948951322358,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,profits_fleet,affected_managed,indian,-1552607.1827621534,-36546373.179380774,-22.538711906744656,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,profits_fleet,affected_managed,indian,-1580040.69886145,-36488134.380480975,-22.093161085517412,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,profits_fleet,affected_managed,indian,-1583912.7860640287,-36399302.157704234,-21.98062271986282,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,profits_fleet,affected_managed,indian,-1591950.0735155642,-36320634.651488155,-21.815184505931086,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,profits_fleet,affected_managed,indian,-1593903.2957296297,-36235405.64468929,-21.73375413788957,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,profits_fleet,affected_managed,indian,-1595594.1464343145,-36151908.203167826,-21.65733318460509,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,profits_fleet,affected_managed,indian,-1595387.2096688822,-36067045.6442278,-21.60707960151781,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,profits_fleet,affected_managed,indian,-1594630.0742512718,-35982563.43113789,-21.564834322488757,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,profits_fleet,affected_managed,indian,-1593167.0641760677,-35897927.8494457,-21.532431567690548,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,profits_fleet,affected_managed,indian,-1591365.2012721598,-35813526.25941414,-21.50490725245487,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2034,profits_fleet,affected_managed,indian,-1589269.2219801694,-35729280.411717564,-21.481578273566658,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2035,profits_fleet,affected_managed,indian,-1587000.6526497006,-35645281.05924779,-21.46078538136291,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2036,profits_fleet,affected_managed,indian,-1584603.1745002866,-35561520.34583938,-21.441909064743548,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2037,profits_fleet,affected_managed,indian,-1582124.1418546513,-35478019.174180776,-21.424295436508242,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2038,profits_fleet,affected_managed,indian,-1579588.4144358411,-35394776.51967019,-21.40759440636416,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2039,profits_fleet,affected_managed,indian,-1577016.3563178778,-35311795.56827447,-21.39152144922757,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2040,profits_fleet,affected_managed,indian,-1574420.4565115348,-35229074.473369956,-21.3758998605922,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2041,profits_fleet,affected_managed,indian,-1571809.899226196,-35146611.907330304,-21.36059966579484,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2042,profits_fleet,affected_managed,indian,-1569190.686156854,-35064405.48963544,-21.345535057636997,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2043,profits_fleet,affected_managed,indian,-1566567.0399938524,-34982453.007633895,-21.33064536310631,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2044,profits_fleet,affected_managed,indian,-1563941.789728731,-34900752.1709497,-21.315889504431816,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2045,profits_fleet,affected_managed,indian,-1561316.8874839917,-34819300.87412518,-21.301238879338126,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2046,profits_fleet,affected_managed,indian,-1558693.6521093994,-34738097.148802936,-21.286673909136308,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2047,profits_fleet,affected_managed,indian,-1556072.9843900576,-34657139.20400214,-21.27218102985503,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2048,profits_fleet,affected_managed,indian,-1553455.4931825995,-34576425.40022376,-21.257750899181705,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2049,profits_fleet,affected_managed,indian,-1550841.5909604728,-34495954.23943943,-21.2433770415425,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2050,profits_fleet,affected_managed,indian,-1548231.5550765544,-34415724.34272778,-21.229054969123172,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2051,profits_fleet,affected_managed,indian,-1545625.5713855773,-34335734.432700485,-21.214781554060462,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2052,profits_fleet,affected_managed,indian,-1543023.763245739,-34255983.31556851,-21.20055460682686,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2053,profits_fleet,affected_managed,indian,-1540426.211637877,-34176469.86626807,-21.18637258186455,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2054,profits_fleet,affected_managed,indian,-1537832.9687278122,-34097193.01548961,-21.172234377116297,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2055,profits_fleet,affected_managed,indian,-1535244.0671643466,-34018151.73906484,-21.158139195351293,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2056,profits_fleet,affected_managed,indian,-1532659.5263748243,-33939345.04922652,-21.144086449195097,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2057,profits_fleet,affected_managed,indian,-1530079.3568540365,-33860771.987586886,-21.130075695686333,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2058,profits_fleet,affected_managed,indian,-1527503.5630698204,-33782431.619515,-21.11610659134734,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2059,profits_fleet,affected_managed,indian,-1524932.1454334408,-33704323.02968496,-21.102178861279743,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2060,profits_fleet,affected_managed,indian,-1522365.101632394,-33626445.31856856,-21.088292277924502,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2061,profits_fleet,affected_managed,indian,-1519802.4275315031,-33548797.599687397,-21.07444664644871,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2062,profits_fleet,affected_managed,indian,-1517244.1177797616,-33471378.99747026,-21.060641794710097,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2063,profits_fleet,affected_managed,indian,-1514690.1662199944,-33394188.645586967,-21.046877566337074,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2064,profits_fleet,affected_managed,indian,-1512140.5661627129,-33317225.685657084,-21.03315381598724,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2065,profits_fleet,affected_managed,indian,-1509595.3105708212,-33240489.266250312,-21.01947040606607,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2066,profits_fleet,affected_managed,indian,-1507054.3921823278,-33163978.542114705,-21.005827204478518,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2067,profits_fleet,affected_managed,indian,-1504517.8035926074,-33087692.673581004,-20.992224083072713,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2068,profits_fleet,affected_managed,indian,-1501985.537308231,-33011630.826101422,-20.978660916577734,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2069,profits_fleet,affected_managed,indian,-1499457.5857841074,-32935792.169894487,-20.965137581848612,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2070,profits_fleet,affected_managed,indian,-1496933.941445835,-32860175.879668266,-20.951653957374898,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2071,profits_fleet,affected_managed,indian,-1494414.5967066363,-32784781.1344074,-20.938209922907543,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2072,profits_fleet,affected_managed,indian,-1491899.5439762697,-32709607.11720389,-20.92480535923012,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2073,profits_fleet,affected_managed,indian,-1489388.7756683528,-32634653.0151276,-20.91144014797817,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2074,profits_fleet,affected_managed,indian,-1486882.2842043787,-32559918.01911977,-20.898114171521236,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2075,profits_fleet,affected_managed,indian,-1484380.0620158985,-32485401.323911637,-20.88482731288781,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2076,profits_fleet,affected_managed,indian,-1481882.1015472487,-32411102.12795511,-20.87157945568972,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2077,profits_fleet,affected_managed,indian,-1479388.39525529,-32337019.63336885,-20.858370484100377,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2078,profits_fleet,affected_managed,indian,-1476898.9356107712,-32263153.0458903,-20.845200282812772,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2079,profits_fleet,affected_managed,indian,-1474413.715098776,-32189501.574837208,-20.83206873701709,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2080,profits_fleet,affected_managed,indian,-1471932.7262182683,-32116064.43307337,-20.818975732394296,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2019,profits_fleet,affected_oa,indian,-2488029.4980409592,-34428347.08647972,-12.837596022711201,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2020,profits_fleet,affected_oa,indian,-924997.8873095997,-21169982.938741148,-21.886520314457204,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2021,profits_fleet,affected_oa,indian,-1231756.073203545,-15102068.244630605,-11.260599783651337,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2022,profits_fleet,affected_oa,indian,-762981.6321044676,-10365408.564266622,-12.585397246951533,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2023,profits_fleet,affected_oa,indian,-693178.4116006009,-7536601.700069368,-9.872528015791476,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2024,profits_fleet,affected_oa,indian,-498590.25873568654,-5425980.771291494,-9.882644969940987,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2025,profits_fleet,affected_oa,indian,-403296.6420231387,-3998188.18131724,-8.913765116566104,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2026,profits_fleet,affected_oa,indian,-301897.6667966917,-2942510.8850233555,-8.746716217601454,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2027,profits_fleet,affected_oa,indian,-234023.5956936851,-2186763.250921339,-8.34419986343431,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2028,profits_fleet,affected_oa,indian,-176404.63340532407,-1626341.463576585,-8.219380648805002,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2029,profits_fleet,affected_oa,indian,-134179.26773387194,-1214622.2484579384,-8.052234886741163,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2030,profits_fleet,affected_oa,indian,-100887.38082296029,-907829.8147420287,-7.998447648622292,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2031,profits_fleet,affected_oa,indian,-75923.83938525617,-679692.8007851541,-7.952297543018422,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2032,profits_fleet,affected_oa,indian,-56798.11066881195,-509044.74419489503,-7.962353469169414,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
2033,profits_fleet,affected_oa,indian,-42416.96768787131,-381407.50974082947,-7.99186176030893,RD/TN/RL/126 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | Relevant Authorities),Other
